ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,DateThisUpdate,DateOfDataset,Pop0-19ConstNum,Pop0-19ConstRate,Pop20-64ConstNum,Pop20-64ConstRate,Pop65ConstNum,Pop65ConstRate,PopTotalConstNum,Pop0-19RegNum,Pop0-19RegRate,Pop20-64RegNum,Pop20-64RegRate,Pop65RegNum,Pop65RegRate,PopTotalRegNum,Pop0-19UKNum,Pop0-19UKRate,Pop20-64UKNum,Pop20-64UKRate,Pop65UKNum,Pop65UKRate,PopTotalUKNum
E14000549,Battersea,E15000007,London,K02000001,UK,05/04/16,01/01/14,20462,0.184461993,81202,0.732024376,9264,0.08351363,110928,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000551,Beckenham,E15000007,London,K02000001,UK,05/04/16,01/01/14,21295,0.235010429,52301,0.577190911,17017,0.18779866,90613,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000553,Bermondsey and Old Southwark,E15000007,London,K02000001,UK,05/04/16,01/01/14,26755,0.195560331,100566,0.735067099,9491,0.06937257,136812,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000555,Bethnal Green and Bow,E15000007,London,K02000001,UK,05/04/16,01/01/14,32233,0.236099412,95241,0.697618716,9049,0.066281872,136523,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000558,Bexleyheath and Crayford,E15000007,London,K02000001,UK,05/04/16,01/01/14,23150,0.256254151,52158,0.577352225,15032,0.166393624,90340,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000591,Brent Central,E15000007,London,K02000001,UK,05/04/16,01/01/14,37784,0.264981661,90751,0.636442693,14056,0.098575646,142591,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000592,Brent North,E15000007,London,K02000001,UK,05/04/16,01/01/14,33573,0.251839683,82945,0.622191717,16793,0.1259686,133311,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000593,Brentford and Isleworth,E15000007,London,K02000001,UK,05/04/16,01/01/14,31583,0.23717193,86458,0.649254684,15124,0.113573386,133165,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000604,Bromley and Chislehurst,E15000007,London,K02000001,UK,05/04/16,01/01/14,23150,0.250440841,53850,0.582558932,15437,0.167000227,92437,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000615,Camberwell and Peckham,E15000007,London,K02000001,UK,05/04/16,01/01/14,32363,0.251275282,85933,0.667207578,10499,0.08151714,128795,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000621,Carshalton and Wallington,E15000007,London,K02000001,UK,05/04/16,01/01/14,25987,0.2619182,59403,0.598711927,13828,0.139369872,99218,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000629,Chelsea and Fulham,E15000007,London,K02000001,UK,05/04/16,01/01/14,20465,0.194512033,71143,0.676187127,13604,0.12930084,105212,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000634,Chingford and Woodford Green,E15000007,London,K02000001,UK,05/04/16,01/01/14,21977,0.241723311,53853,0.592324952,15088,0.165951737,90918,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000636,Chipping Barnet,E15000007,London,K02000001,UK,05/04/16,01/01/14,28857,0.24704855,69558,0.595495133,18392,0.157456317,116807,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000639,Cities of London and Westminster,E15000007,London,K02000001,UK,05/04/16,01/01/14,18919,0.160518233,83978,0.712511242,14965,0.126970525,117862,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000654,Croydon Central,E15000007,London,K02000001,UK,05/04/16,01/01/14,31980,0.271173218,70786,0.60022725,15166,0.128599532,117932,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000655,Croydon North,E15000007,London,K02000001,UK,05/04/16,01/01/14,41009,0.28911543,86588,0.610449582,14246,0.100434988,141843,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000656,Croydon South,E15000007,London,K02000001,UK,05/04/16,01/01/14,28175,0.242334322,68926,0.592835333,19164,0.164830344,116265,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000657,Dagenham and Rainham,E15000007,London,K02000001,UK,05/04/16,01/01/14,30514,0.286527194,60569,0.568744366,15413,0.144728441,106496,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000673,Dulwich and West Norwood,E15000007,London,K02000001,UK,05/04/16,01/01/14,28663,0.251973557,75025,0.659537247,10066,0.088489196,113754,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000674,Ealing Central and Acton,E15000007,London,K02000001,UK,05/04/16,01/01/14,27257,0.225253293,79843,0.659826785,13906,0.114919921,121006,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000675,Ealing North,E15000007,London,K02000001,UK,05/04/16,01/01/14,34052,0.277900647,73907,0.603159965,14574,0.118939388,122533,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000676,"Ealing, Southall",E15000007,London,K02000001,UK,05/04/16,01/01/14,26036,0.264113046,61502,0.623885412,11041,0.112001542,98579,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000679,East Ham,E15000007,London,K02000001,UK,05/04/16,01/01/14,47101,0.298209515,100102,0.633773568,10743,0.068016917,157946,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000687,Edmonton,E15000007,London,K02000001,UK,05/04/16,01/01/14,36270,0.308851705,68697,0.584978925,12468,0.10616937,117435,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000690,Eltham,E15000007,London,K02000001,UK,05/04/16,01/01/14,23099,0.248710633,55975,0.60269179,13801,0.148597577,92875,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000691,Enfield North,E15000007,London,K02000001,UK,05/04/16,01/01/14,30871,0.29037568,61971,0.582905356,13472,0.126718965,106314,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000692,"Enfield, Southgate",E15000007,London,K02000001,UK,05/04/16,01/01/14,22657,0.224716092,62512,0.620004959,15656,0.155278949,100825,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000696,Erith and Thamesmead,E15000007,London,K02000001,UK,05/04/16,01/01/14,35044,0.297436768,70734,0.600356476,12042,0.102206756,117820,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000701,Feltham and Heston,E15000007,London,K02000001,UK,05/04/16,01/01/14,35785,0.270273332,82194,0.620786538,14424,0.10894013,132403,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000703,Finchley and Golders Green,E15000007,London,K02000001,UK,05/04/16,01/01/14,31064,0.246215304,77378,0.613303109,17724,0.140481588,126166,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000718,Greenwich and Woolwich,E15000007,London,K02000001,UK,05/04/16,01/01/14,30396,0.255757402,78357,0.659309869,10094,0.084932729,118847,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000720,Hackney North and Stoke Newington,E15000007,London,K02000001,UK,05/04/16,01/01/14,36166,0.265214681,90595,0.66435669,9604,0.070428629,136365,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000721,Hackney South and Shoreditch,E15000007,London,K02000001,UK,05/04/16,01/01/14,28949,0.228331427,88565,0.698544781,9271,0.073123792,126785,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000726,Hammersmith,E15000007,London,K02000001,UK,05/04/16,01/01/14,23541,0.203865839,80623,0.698197847,11309,0.097936314,115473,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000727,Hampstead and Kilburn,E15000007,London,K02000001,UK,05/04/16,01/01/14,28676,0.210136007,91598,0.671224645,16190,0.118639348,136464,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000731,Harrow East,E15000007,London,K02000001,UK,05/04/16,01/01/14,26672,0.248483776,64236,0.598440455,16431,0.153075769,107339,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000732,Harrow West,E15000007,London,K02000001,UK,05/04/16,01/01/14,27737,0.259280032,65771,0.614814399,13469,0.125905568,106977,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000737,Hayes and Harlington,E15000007,London,K02000001,UK,05/04/16,01/01/14,35819,0.297085462,72957,0.605110809,11792,0.097803729,120568,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000741,Hendon,E15000007,London,K02000001,UK,05/04/16,01/01/14,36034,0.273104849,80296,0.608570432,15612,0.118324718,131942,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000750,Holborn and St Pancras,E15000007,London,K02000001,UK,05/04/16,01/01/14,31399,0.219202469,96098,0.670878653,15745,0.109918879,143242,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000751,Hornchurch and Upminster,E15000007,London,K02000001,UK,05/04/16,01/01/14,25245,0.237546342,59849,0.563157499,21180,0.199296159,106274,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000752,Hornsey and Wood Green,E15000007,London,K02000001,UK,05/04/16,01/01/14,28564,0.220677081,87577,0.6765942,13297,0.10272872,129438,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000759,Ilford North,E15000007,London,K02000001,UK,05/04/16,01/01/14,28276,0.265450005,63504,0.596164137,14741,0.138385858,106521,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000760,Ilford South,E15000007,London,K02000001,UK,05/04/16,01/01/14,42630,0.305287205,83995,0.601515336,13014,0.093197459,139639,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000763,Islington North,E15000007,London,K02000001,UK,05/04/16,01/01/14,23131,0.21169246,76389,0.69910403,9747,0.089203511,109267,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000764,Islington South and Finsbury,E15000007,London,K02000001,UK,05/04/16,01/01/14,20971,0.187638127,80921,0.724041051,9871,0.088320822,111763,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000768,Kensington,E15000007,London,K02000001,UK,05/04/16,01/01/14,23043,0.202362343,75961,0.667085273,14866,0.130552384,113870,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000770,Kingston and Surbiton,E15000007,London,K02000001,UK,05/04/16,01/01/14,28833,0.231300539,79005,0.633784174,16818,0.134915287,124656,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000787,Lewisham East,E15000007,London,K02000001,UK,05/04/16,01/01/14,28275,0.26297433,67220,0.625186012,12025,0.111839658,107520,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000788,Lewisham West and Penge,E15000007,London,K02000001,UK,05/04/16,01/01/14,28400,0.253302295,72140,0.643423505,11579,0.1032742,112119,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000789,"Lewisham, Deptford",E15000007,London,K02000001,UK,05/04/16,01/01/14,27557,0.22972973,83614,0.697050536,8783,0.073219734,119954,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000790,Leyton and Wanstead,E15000007,London,K02000001,UK,05/04/16,01/01/14,26349,0.243778103,71130,0.658087079,10607,0.098134819,108086,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000823,Mitcham and Morden,E15000007,London,K02000001,UK,05/04/16,01/01/14,27619,0.259464893,67026,0.629671383,11801,0.110863724,106446,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000869,Old Bexley and Sidcup,E15000007,London,K02000001,UK,05/04/16,01/01/14,20642,0.232819391,50986,0.575066828,17033,0.192113782,88661,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000872,Orpington,E15000007,London,K02000001,UK,05/04/16,01/01/14,21925,0.242083297,49768,0.549509761,18875,0.208406943,90568,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000882,Poplar and Limehouse,E15000007,London,K02000001,UK,05/04/16,01/01/14,37059,0.251261085,102391,0.694213923,8042,0.054524991,147492,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000887,Putney,E15000007,London,K02000001,UK,05/04/16,01/01/14,20678,0.220697163,62927,0.671622516,10089,0.107680321,93694,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000896,Richmond Park,E15000007,London,K02000001,UK,05/04/16,01/01/14,30363,0.249416771,74170,0.609269238,17203,0.141313991,121736,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000900,Romford,E15000007,London,K02000001,UK,05/04/16,01/01/14,24171,0.240763798,59016,0.58784975,17206,0.171386451,100393,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000906,"Ruislip, Northwood and Pinner",E15000007,London,K02000001,UK,05/04/16,01/01/14,21878,0.227211831,55069,0.571913718,19342,0.200874451,96289,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000978,Streatham,E15000007,London,K02000001,UK,05/04/16,01/01/14,26337,0.214540567,86624,0.705637015,9799,0.079822418,122760,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000984,Sutton and Cheam,E15000007,London,K02000001,UK,05/04/16,01/01/14,23591,0.238495289,59256,0.599053743,16069,0.162450968,98916,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000998,Tooting,E15000007,London,K02000001,UK,05/04/16,01/01/14,23334,0.217014034,74735,0.695060592,9454,0.087925374,107523,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001002,Tottenham,E15000007,London,K02000001,UK,05/04/16,01/01/14,36711,0.265823335,90040,0.651977147,11352,0.082199518,138103,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001005,Twickenham,E15000007,London,K02000001,UK,05/04/16,01/01/14,28666,0.244692747,71704,0.612064771,16781,0.143242482,117151,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001007,Uxbridge and South Ruislip,E15000007,London,K02000001,UK,05/04/16,01/01/14,26210,0.243750465,67518,0.62791087,13800,0.128338665,107528,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001008,Vauxhall,E15000007,London,K02000001,UK,05/04/16,01/01/14,22043,0.185808333,87707,0.739313682,8883,0.074877985,118633,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001013,Walthamstow,E15000007,London,K02000001,UK,05/04/16,01/01/14,31925,0.275426836,74277,0.640810622,9709,0.083762542,115911,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001032,West Ham,E15000007,London,K02000001,UK,05/04/16,01/01/14,43684,0.262561908,110892,0.666514401,11800,0.070923691,166376,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001036,Westminster North,E15000007,London,K02000001,UK,05/04/16,01/01/14,27369,0.221607747,82316,0.666515522,13817,0.111876731,123502,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14001040,Wimbledon,E15000007,London,K02000001,UK,05/04/16,01/01/14,21616,0.222686955,62615,0.645056609,12838,0.132256436,97069,2103807,0.246385247,5451960,0.638500828,982922,0.115113924,8538689,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000530,Aldershot,E15000008,South East,K02000001,UK,05/04/16,01/01/14,25727,0.243744612,64894,0.614823447,14928,0.141431942,105549,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000534,Arundel and South Downs,E15000008,South East,K02000001,UK,05/04/16,01/01/14,21056,0.214264636,51277,0.52179178,25938,0.263943585,98271,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000536,Ashford,E15000008,South East,K02000001,UK,05/04/16,01/01/14,30283,0.256498649,66023,0.559218383,21757,0.184282968,118063,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000538,Aylesbury,E15000008,South East,K02000001,UK,05/04/16,01/01/14,29404,0.256056569,67990,0.592072034,17440,0.151871397,114834,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000539,Banbury,E15000008,South East,K02000001,UK,05/04/16,01/01/14,29886,0.249619966,70363,0.587700249,19477,0.162679786,119726,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000545,Basingstoke,E15000008,South East,K02000001,UK,05/04/16,01/01/14,28766,0.255411717,68356,0.606929128,15504,0.137659155,112626,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000550,Beaconsfield,E15000008,South East,K02000001,UK,05/04/16,01/01/14,23670,0.2336301,56251,0.555214482,21393,0.211155418,101314,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000557,Bexhill and Battle,E15000008,South East,K02000001,UK,05/04/16,01/01/14,20695,0.202354529,51649,0.505020974,29927,0.292624498,102271,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000576,Bognor Regis and Littlehampton,E15000008,South East,K02000001,UK,05/04/16,01/01/14,21248,0.206944242,55392,0.539488678,26035,0.253567081,102675,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000586,Bracknell,E15000008,South East,K02000001,UK,05/04/16,01/01/14,28203,0.257221032,65768,0.599826713,15674,0.142952255,109645,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000597,"Brighton, Kemptown",E15000008,South East,K02000001,UK,05/04/16,01/01/14,19815,0.211121292,57831,0.61616732,16210,0.172711388,93856,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000598,"Brighton, Pavilion",E15000008,South East,K02000001,UK,05/04/16,01/01/14,22655,0.209688914,73916,0.684147685,11470,0.106163401,108041,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000608,Buckingham,E15000008,South East,K02000001,UK,05/04/16,01/01/14,24259,0.240000396,56818,0.562114782,20002,0.197884823,101079,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000619,Canterbury,E15000008,South East,K02000001,UK,05/04/16,01/01/14,25793,0.226044205,67103,0.588076,21210,0.185879796,114106,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000626,Chatham and Aylesford,E15000008,South East,K02000001,UK,05/04/16,01/01/14,26533,0.262437934,59804,0.591521434,14765,0.146040632,101102,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000631,Chesham and Amersham,E15000008,South East,K02000001,UK,05/04/16,01/01/14,23605,0.251191844,50558,0.538011323,19809,0.210796833,93972,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000633,Chichester,E15000008,South East,K02000001,UK,05/04/16,01/01/14,22176,0.20869958,56157,0.528496678,27925,0.262803742,106258,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000652,Crawley,E15000008,South East,K02000001,UK,05/04/16,01/01/14,28233,0.256936924,67250,0.612014597,14400,0.131048479,109883,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000659,Dartford,E15000008,South East,K02000001,UK,05/04/16,01/01/14,27206,0.251437127,64052,0.591966877,16944,0.156595996,108202,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000670,Dover,E15000008,South East,K02000001,UK,05/04/16,01/01/14,22558,0.227851681,54739,0.552902437,21706,0.219245881,99003,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000680,East Hampshire,E15000008,South East,K02000001,UK,05/04/16,01/01/14,23091,0.238503966,53090,0.548359775,20635,0.213136258,96816,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000681,East Surrey,E15000008,South East,K02000001,UK,05/04/16,01/01/14,25496,0.234919055,62125,0.572417097,20910,0.192663847,108531,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000682,East Worthing and Shoreham,E15000008,South East,K02000001,UK,05/04/16,01/01/14,22679,0.229642156,54802,0.554912007,21277,0.215445837,98758,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000684,Eastbourne,E15000008,South East,K02000001,UK,05/04/16,01/01/14,23523,0.215759833,58519,0.536753375,26982,0.247486792,109024,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000685,Eastleigh,E15000008,South East,K02000001,UK,05/04/16,01/01/14,25523,0.238016637,63353,0.590803118,18356,0.171180245,107232,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000694,Epsom and Ewell,E15000008,South East,K02000001,UK,05/04/16,01/01/14,26645,0.246193222,61147,0.564983184,20436,0.188823595,108228,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
E14000697,Esher and Walton,E15000008,South East,K02000001,UK,05/04/16,01/01/14,29719,0.267403882,61869,0.556681273,19551,0.175914845,111139,2117225,0.23859234,5107821,0.575605788,1648772,0.185801872,8873818,15259986,0.236234571,37930006,0.587181318,11406760,0.176584111,64596752
